"657dd381-bc8f-46f7-a8d8-6cc5095d73c9",0.7,1.25,0.14,0.05,2.09,0,,,,"Not Applicable",8
"61cf9933-176d-4ceb-8719-1bea5ed265f8",13.02,49.61,9.35,10.85,71.98,0,,,,"Not Applicable",176
"53476708-6356-485d-9dc5-3bb5185396e1",0.04,0.15,0.21,0,0.4,0,,,,"Not Applicable",10
"cdf6d04c-5bfb-422c-b4eb-d3da188461c0",50,200,50,10,300,0,,,,"Not Applicable",2000
"f0a10297-caed-4f22-9638-203946b15022",0.31,0.08,0.26,0.05,0.65,0,,,,"Not Applicable",0
"a7684848-45be-472d-812c-4b55d58e0df4",0.4,0.12,0.28,0.5,0.8,0,,,,"Not Applicable",16
"dfa84ed7-382a-4589-aa4a-f175de6ff4aa",1.51,0.8,0.5,0.1,2.81,0,,,,"Not Applicable",20
"32e28da4-c8bd-4b15-812d-a236856c7d51",0.2,0.03,0.02,0,0.25,0,,,,"Not Applicable",5
"83d939c7-8c78-47c3-a08c-b0fe6b003d52",0.35,0.4,1,0.13,1.75,0,,,,"Not Applicable",17
"5c331875-63d6-4bd6-9dc9-142bd5d5784d",0.81,0.49,0.31,0.09,1.61,0,,,,"Not Applicable",16
"2f456797-cc0f-4895-89ea-9bfee719410d",0.18,0.1,0.05,0.05,0.33,0,,,,"Not Applicable",6
"77948316-2093-46b6-ac8e-5d7808ac437f",0.2,0.2,0.2,0.2,0.6,0,,,,"Not Applicable",9
"3d3114d4-2bb7-4254-9297-d6edac16bebe",0,20,60,0,80,0,,,,"Not Applicable",9
"af8e6613-eedd-45c2-a5a0-adcdb264d5f0",36.65,8.51,13.93,3.64,59.09,0,,,,"Not Applicable",957
"d9d3619a-af30-4294-85b1-33b8df5345f1",0.2,1.2,3,1.85,4.4,0,,,,"Not Applicable",35
"94dc3df6-ccb4-47bc-b2fa-d3fb13b6f527",4,1,0.5,0.5,5.5,0,,,,"Not Applicable",625
"30a357b5-f371-4cbd-aa88-f2c6242cbee7",0,0.2,0.6,0,0.8,0,,,,"Not Applicable",9
"afa24eed-7e41-420f-a18d-5ccc786be9f6",0,0.4,0.15,0,0.55,0,,,,"Not Applicable",15
"2c28f6d9-e14a-4d2e-a8bc-b82d74038a73",1.57,1,0.17,0.3,2.74,0,,,,"Not Applicable",0
"aea6a203-444c-40c2-b686-c7fc5feab1e4",1.2,0.08,0.45,0.5,1.73,0,,,,"Not Applicable",13
"95325498-915a-43ff-9935-bc83ab787032",0,30,90,2,120,0,,,,"Not Applicable",70
"6794e98f-462d-4318-b096-a7641330225a",7,10,1,1,18,0,,,,"Not Applicable",55
"5bab7548-9dce-4ec8-a49c-3979e0f5b1d8",1.25,0.5,0.3,0.05,2.05,0,,,,"Not Applicable",16
"65cd039c-4c3d-44a8-8600-799cd313ac1c",0.34,0.23,0.14,0.09,0.71,0,,,,"Not Applicable",7
"e1fbf940-3e21-4aa4-82ea-562fce3c563a",0,0.03,0.22,0,0.25,0,,,,"Not Applicable",5
"e62b5da9-27d3-4c7f-8e16-8419065df60f",0.28,0.7,1.5,0.08,2.48,0,,,,"Not Applicable",18
"8b9fb07a-f34d-44d1-b73a-5187a00ac9e5",53.15,151.4,62.03,13.13,266.58,0,,,,"Not Applicable",3000
"0d783ace-6ac1-465f-9c1b-7da958a30405",0.5,2.97,1.12,0.98,4.59,0,,,,"Not Applicable",7
"471d7b57-22b3-4022-8077-789ec0d8b22e",0,0.3,0,0,0.3,0,,,,"Not Applicable",6
"451c6b30-6e8f-44da-8edc-330a225919aa",0.03,0.01,0.5,0,0.54,0,,,,"Not Applicable",0
"7b075400-cd9b-4184-a76d-5dd7a1ecb698",1.6,5.16,20.4,0.25,27.16,0,,,,"Not Applicable",875
"16995e84-f7cc-48be-ba20-74faaee47b2d",0.8,0.2,0.05,0.02,1.05,0,,,,"Not Applicable",12
"5aece9ed-7267-4e53-997e-c8d93436e01e",1.5,0.5,0.83,0.05,2.83,0,,,,"Not Applicable",436
"59b048ab-6154-4c0a-a95b-dc7b2f2e638f",0,1,1.51,0.28,2.51,0,,,,"Not Applicable",100
"cf71af41-cad0-46bf-878b-d822b0646f27",0.8,0.5,0.4,0.02,1.7,0,,,,"Not Applicable",156
"b7ffe435-7d1a-4e50-94b7-76140944eb43",0,0,27.52,0,27.52,0,,,,"Not Applicable",9
"c03f069f-25a3-4770-a840-0abd0add4f97",0.03,0.06,0.01,0.03,0.1,0,,,,"Not Applicable",7
"28afb9a2-a3f7-49d1-980f-8077a004b24a",1,0.75,2.58,0,4.33,0,,,,"Not Applicable",30
"d1a5c5b8-a096-4275-8843-9017a19923f5",1.3,1.5,6.4,0,9.2,0,,,,"Not Applicable",0
"09e41c41-29b0-46dc-9db0-3e5efd5e1c56",0.88,1,0.55,0.1,2.43,0,,,,"Not Applicable",13
"25882c58-d2b0-41ed-908a-ba21874056e7",0.41,0.25,0.26,0.7,0.92,0,,,,"Not Applicable",7
"48f2adfb-a1a2-4555-82b8-29346bf2645b",2.1,1.3,0.55,0.15,3.95,0,,,,"Not Applicable",17
"bc849e7a-719c-42e7-b792-164af6a31ec4",0,0,0.28,0,0.28,0,,,,"Not Applicable",9
"817ba300-702f-4d09-b93c-e668034032c3",40.6,10,10,5,60.6,0,,,,"Not Applicable",200
"104c0528-6ed7-45df-8d42-4964b79698c0",0,0.07,0.68,0.11,0.75,0,,,,"Not Applicable",10
"fd86bb49-27b1-42b4-8198-6779291972af",0.27,0.3,0.45,0.05,1.02,0,,,,"Not Applicable",30
