"E89A10AC-5016-4632-9882-0AAD465F7800",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"26-08-2016","26-08-2016"
"A860FE11-7C69-439D-AD4B-19A4003D1609",1,1,"UW17 1001 N",19,20,2000,2200,"12-10-2016",1,1,"UW17 1001 N",19,20,2000,2200,"12-10-2016","HT Industrial","26-08-2016","26-08-2016"
"4E221AB0-D316-4CC6-8584-973008F96797",1,0,0,0,0,70,70,"01-09-2016",1,0,0,0,0,70,70,"01-09-2016","HT Industrial","26-08-2016","26-08-2016"
"1ACAEE98-C2B7-482A-B619-57D13584B479",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"26-08-2016","26-08-2016"
"71761120-B36E-4E30-A822-2D3EA88F331B",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"26-08-2016","26-08-2016"
"6E9A0549-D849-45C1-9644-D1AE5D98DADA",1,0,0,0,0,60,60,"01-09-2016",1,0,0,0,0,60,60,"01-09-2016","LT Industrial ","26-08-2016","26-08-2016"
"2D7E3FDC-23B4-46BC-B0CE-AE5F4E9D195D",1,0,0,0,0,40,40,"01-11-2016",1,0,0,0,0,40,40,"01-11-2016","Non-Domestic","26-08-2016","26-08-2016"
"2C2FCED0-C39E-4C0F-B5DB-29346D140895",1,0,0,0,0,5,5,"12-04-2017",1,0,0,0,0,40,40,"12-04-2018","LT Industrial ","28-08-2016","28-08-2016"
"630E13E0-88C7-4F89-A2C0-883126DBDD08",1,0,0,0,0,130,130,"01-11-2016",1,0,0,0,0,3240,3240,"01-11-2018","HT Industrial","28-08-2016","01-09-2016"
"BB1CFDB2-1880-4DB9-B38F-42F23B20FB1C",0,0,0,0,0,0,0,,1,1,"BA41-0197-x",50,50,150,150,"26-08-2016","LT Industrial ","29-08-2016","29-08-2016"
"543A7F9E-10FB-487B-902A-01CEBB7F1B5B",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-08-2016",0,"29-08-2016","29-08-2016"
"4AD26F80-4F0A-4667-BA7F-B57CF610625C",0,0,0,0,0,0,0,,1,0,0,0,0,70,77,"01-09-2016","LT Industrial ","30-08-2016","30-08-2016"
"F16A1E44-A94D-489A-9EC8-58AE84B5BF46",1,0,0,0,0,6,4,"30-09-2016",0,0,0,0,0,0,0,"01-01-1900",0,"30-08-2016","30-08-2016"
"EBAB4134-7D89-43D0-8E4C-369D3DB13791",0,0,0,0,0,0,0,,1,0,0,0,0,80,88,"01-11-2016","Non-Domestic","31-08-2016","31-08-2016"
"E93BFDA2-0E18-468D-826C-7340AC2F3B38",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"01-09-2016","01-09-2016"
"A9C4E670-933E-4F06-B567-509C8BDB8132",1,0,0,0,0,650,200,"01-11-2016",1,0,0,0,0,650,650,"01-01-2017","LT Industrial ","01-09-2016","01-09-2016"
"005A4AFC-05CE-44CE-B27E-DF94AA367C8E",1,0,0,0,0,10,10,"12-12-2016",1,0,0,0,0,70,70,"12-04-2017","LT Industrial ","01-09-2016","01-09-2016"
"C4F355A7-7F7F-4A0F-BBD5-A2AE8906CF19",0,0,0,0,0,0,0,,1,1,"TEMP1167H",10,10,4200,4200,"01-04-2017","LT Industrial ","01-09-2016","01-09-2016"
"37C17946-8243-44E2-B2D9-910A8B933A54",1,0,0,0,0,10,10,"05-09-2016",1,0,0,0,0,180,180,"15-12-2016","HT Industrial","01-09-2016","01-09-2016"
"1FC06543-B387-4B75-9BE0-00965ECBA7D2",1,0,0,0,0,100,100,"25-10-2016",1,0,0,0,0,3800,3800,"01-01-2018","LT Industrial ","02-09-2016","02-09-2016"
"B1580962-E4CC-49D1-8056-BAE345021286",0,0,0,0,0,0,0,,1,0,0,0,0,50,50,"01-12-2016","LT Industrial ","02-09-2016","02-09-2016"
"E02D2AC9-7775-4F58-89A8-EA489CBFB4E7",1,0,0,0,0,45,50,"01-11-2016",1,0,0,0,0,675,750,"01-11-2017","LT Industrial ","03-09-2016","03-09-2016"
"9087C05B-AA23-427C-B5B5-FFA631312CAC",0,0,0,0,0,0,0,,1,1,860890005,305,305,0,0,"01-09-2016","LT Industrial ","06-09-2016","06-09-2016"
"DB157082-AA41-4189-AC25-4677D727118B",0,0,0,0,0,0,0,,1,0,0,0,0,400,320,"02-09-2016","HT Industrial","06-09-2016","06-09-2016"
"874C0D1D-2A68-4776-BDA2-1F4564CA9416",0,0,0,0,0,0,0,,0,1,5842560000,0,0,0,0,"01-01-1900","LT Industrial ","06-09-2016","06-09-2016"
"BA757918-CA8B-434E-AC1A-4F637835D429",1,0,0,0,0,10,10,"01-01-2017",1,0,0,0,0,150,150,"01-01-2017","LT Industrial ","06-09-2016","02-12-2016"
"D4276E77-4B16-44FC-A54C-17EA54799409",1,0,0,0,0,35,5,"01-07-2017",1,0,0,0,0,35,5,"01-07-2017","Domestic","06-09-2016","06-09-2016"
"410E5C14-0458-4700-B6CC-5771933DB898",0,0,0,0,0,0,0,,1,0,0,0,0,4,0,"13-10-2016","LT Industrial ","07-09-2016","27-10-2016"
"8DA33900-8156-4753-A3AF-F167146AEE25",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"01-01-1900",0,"08-09-2016","08-09-2016"
"8B263E44-35DB-4E7E-B707-AA46AD36BA7D",1,0,0,0,0,5,5,"15-09-2016",1,0,0,0,0,48,48,"01-04-2017","Non-Domestic","08-09-2016","08-09-2016"
"E0F05AE2-B1FE-4238-BCD8-417EE6C8648A",1,0,0,0,0,36,40,"15-12-2016",1,0,0,0,0,675,750,"15-05-2017","HT Industrial","10-09-2016","24-01-2017"
