79632F07-BAD4-4737-94AA-22251D4FAAB9,0,500,0,0,0,100,0,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,22-07-2016,22-07-2016,NULL,NULL
1EBFFC39-1E6C-4489-B4BD-7812489F1DD0,6000,0,0,0,3000,0,0,0,Tubewell,Sewer,0,0,0,0,23-07-2016,05-10-2016,NULL,NULL
F61FC5D7-DA85-4688-8457-279F67EC75C7,10000,4000,3000,3000,2000,1000,500,500,Tubewell,Other,0,0,0,0,22-07-2016,22-07-2016,NULL,Others
56FD0313-C052-4E28-B6AF-00D055492318,2,2,7,0.5,0.5,0,5,0.5,Muncipal Water Supply,Sewer,0,0,0,0,01-08-2016,01-08-2016,NULL,NULL
C8656D53-751F-46F5-9A98-E8CA716548CD,51,1368,151,0,10,72,136,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,28-07-2016,28-07-2016,NULL,NULL
373C949A-1449-4760-8A64-A0D5DEDDA49D,30,1,3,0,30,1,3,0,Muncipal Water Supply,Sewer,0,0,0,0,25-07-2016,25-07-2016,NULL,NULL
62C5E6B7-8B9F-4E4F-865C-670E296221B5,0,5,1,0,0,0,0.5,0,Tubewell,Other,0,0,0,0,25-07-2016,25-07-2016,NULL,IRRIGATION
C79CFA4D-2F05-456F-A839-C86116DF6ABC,0,0,0,0,0,0,0,0,Other,Other,0,0,0,0,25-07-2016,25-07-2016,SUPPLY,NULL
557F36D4-AD50-4667-81F3-F5EF770E88F2,1000,500,300,200,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,25-07-2016,20-02-2017,NULL,NULL
B4F2EF63-E257-4600-AF4B-BA43B866691E,60000,50000,3000,2000,100000,2000,1000,1000,Muncipal Water Supply,Onto Land for Irrigation/plantation,0,0,0,0,02-08-2016,04-08-2016,NULL,NULL
9DFC28F2-AC4B-43FB-BF18-28171200C291,100,50,50,25,10,5,5,2,Other,Sewer,0,0,0,0,25-07-2016,25-07-2016,TUBEWELL,NULL
9667C03F-61BB-40B6-A265-FFEAE1C04655,0,0,610,0,0,0,0,0,Tubewell,Sewer,0,0,0,0,25-07-2016,25-07-2016,NULL,NULL
68D81DBA-B2E2-4D31-937F-AF5D59D18AD8,100,50,50,25,10,5,5,2,Tubewell,Sewer,0,0,0,0,26-07-2016,26-07-2016,NULL,NULL
0FEF0B03-F601-4D7F-869F-55CF563CAC93,10,1,5,1,4,1,3,0,Other,Sewer,0,0,0,0,26-07-2016,26-07-2016,HSIIDC,NULL
B3D017B6-550B-4C72-90B5-EEA08BB4E68C,70,0,0,0,0,0,0,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,26-07-2016,26-07-2016,Ground Water,NULL
3A026A95-D79D-4718-A952-446F903B5538,10,0,0,0,0,0,0,0,Other,Other,0,0,0,0,26-07-2016,09-08-2016,HSIIDC,Other
6C973498-FFCA-4D60-9E7E-1FCE835EFEA4,10,0,0,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,29-07-2016,29-07-2016,NULL,NULL
0C7DEC86-33DF-4F9B-96E7-3FB637084FAF,70,0,0,0,0,0,0,0,Tubewell,Other,0,0,0,0,26-07-2016,26-07-2016,NULL,N.A
D6C49391-7F58-4FFB-B3BD-D77AEFA54294,65,10,40,40,65,10,40,40,Tubewell,Other,0,0,0,0,19-08-2016,26-08-2016,NULL,NULL
FC33388B-4462-48FA-B71B-5E69A19E4642,0,25,2,0,0,25,1,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,29-07-2016,29-07-2016,NULL,NULL
B918B752-2A6D-40A0-84F0-DFC7C6104851,1,0,1,0,0,0,0,0,Tubewell,Other,0,0,0,0,29-07-2016,29-07-2016,NULL,SEPTIC TANK
DCD81815-BE06-4381-937C-031ADE220575,10,0,0,0,0,0,0,0,Muncipal Water Supply,Sewer,0,0,0,0,29-07-2016,29-07-2016,NULL,NULL
5CB834BC-7D1E-403C-9B6B-1B68F69C7CA2,10,5,2,3,10,5,2,3,Tubewell,Sewer,0,0,0,0,30-07-2016,30-07-2016,NULL,NULL
77244DA8-75F6-40F2-A57F-7440E5123D7A,0,300,0,0,0,100,0,0,Muncipal Water Supply,Other,0,0,0,0,30-07-2016,30-07-2016,NULL,NULL
EC07141B-DE1A-4561-8EA8-BA1BED4CEF48,16,0,10,0,0,0,10,0,Tubewell,Other,0,0,0,0,31-07-2016,23-02-2017,NULL,SLUDGE
38134EC9-3098-4C48-8CF4-9877297BD507,500,0,0,200,100,0,0,100,Canal Water,Other,0,0,0,0,01-08-2016,01-08-2016,NULL,100
6BCED942-8E82-4124-902E-BDBFD0F0740F,10000,10000,0,0,0,0,0,0,Tubewell,Other,0,0,0,0,31-07-2016,31-07-2016,NULL,Recycle
E679B875-754B-49CF-A0AB-1826AE95DB79,0,3,0,7,0,0,0,2,Muncipal Water Supply,Sewer,0,0,0,0,01-08-2016,01-08-2016,NULL,NULL
C7F12334-6BFA-4402-9A30-71F4764D72A0,400,0,0,200,200,0,0,100,Other,Other,0,0,0,0,01-08-2016,01-08-2016,500,NULL
8B30DC6F-1E41-4089-8C92-31C0552295B5,30000,0,30000,0,12000,0,12000,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,01-08-2016,01-08-2016,NULL,NULL
9A87B153-183F-4F36-B23E-97A8CD5643F7,400,0,0,200,200,0,0,100,Canal Water,Other,0,0,0,0,01-08-2016,01-08-2016,NULL,100
6C911AFA-2AA1-43A8-9A46-0F7BD30EDD5E,800,0,200,0,0,0,0,0,Other,Sewer,0,0,0,0,01-08-2016,01-03-2017,HSIIDC SUPPLY,NULL
C0059BF5-1C06-4A98-8CCA-665E3A903881,400,0,0,200,200,0,0,100,Canal Water,Other,0,0,0,0,01-08-2016,01-08-2016,NULL,100
DBD3029E-5208-427C-AAF4-3015A86AF408,1,1,1,1,1,1,1,1,Tubewell,Sewer,0,0,0,0,01-08-2016,01-08-2016,NULL,NULL
1E224682-9DF5-4194-BE1E-F09E27E81E80,2000,0,200,1000,200,0,150,950,Canal Water,Other,0,0,0,0,01-08-2016,01-08-2016,NULL,Tank
1EE6ED28-3D98-45D1-B46F-9F8C62BC80C8,0,5000,0.5,1,0,3000,0.35,0.9,Tubewell,Other,0,0,0,0,02-08-2016,02-08-2016,NULL,recirculation
F634CCD2-7C16-4734-B12D-89BF2E756CB9,0,0,2,0,0,0,0,0,Tubewell,Other,0,0,0,0,02-08-2016,02-08-2016,NULL,septic tank
5F80764F-FF38-402A-BF97-1ACB567BD723,0,0,0,0,0,0,0,0,Tubewell,Sewer,0,0,0,0,02-08-2016,02-08-2016,NULL,NULL
699DA153-07D2-4D33-83AE-C5291B48C1A2,1000,200,700,100,1000,1,1,1,Muncipal Water Supply,Sewer,0,0,0,0,02-08-2016,23-12-2016,NULL,NULL
2F0D8A54-CDC3-486F-8605-920C415B813C,0,0,0,0,0,0,0,0,Other,Other,0,0,0,0,02-08-2016,02-08-2016,NA1,NA1
C9127AE9-B42C-4F08-823F-63055369F60A,0,0,2,0,0,0,1,0,Tubewell,Onto Land for Irrigation/plantation,0,0,0,0,02-08-2016,02-08-2016,NULL,NULL
E73C5F98-89AD-4E53-A53C-C5F78A9E9CAF,5,2,2,1,5,2,2,1,Tubewell,Sewer,0,0,0,0,02-08-2016,02-08-2016,NULL,NULL
