BDDF11D2-D8DE-4B9F-A627-BAE8F8C0DA90,"PLOT NO.192, EHTP, SECTOR 56, PHASE-V, KUNDLI",0,Np,0,0,1,KUNDLI,EHTP,PHASE V,56,192,No,0,0,0,0.11,929,1,0,0,0,0,0,AFTER,Sonipat,RAI,Sonipat,Schedule Road,0,Sonipat,2016-07-18,2016-07-26
5CB7860E-EB83-4C60-900A-B39B3873DC58,843 sector 69 IMT,0,Np,0,0,1,FARIDABAD,INDUSTRIAL MODEL TOWNSHIP,--,69,843,No,0,0,0,0.5,1950,1,0,0,0,0,0,0,Faridabad,BALLABHGARH,Faridabad,Schedule Road,0,Faridabad,2016-07-18,2016-11-23
91CB67DC-F1F6-4E2B-8812-DC41308756FF,"Sector-102, Village Dhankot",1,dhankot,0,0,0,No,No,No,No,,49,0,,0,5.85,600000,1,0,0,0,0,0,0,Gurgaon,GURGAON,Gurgaon,Schedule Road,0,Gurgaon,2016-07-18,2016-10-14
0114C3C9-A84C-4703-82C9-BEBD6B2BC1FF,"PLOT NO. 446 G AND H, SECTOR 8, IMT MANESAR",0,Np,0,0,1,IMT MANESAR,MANESAR,4,8,446 G AND H,No,0,0,0,4,16500,1,0,0,0,0,0,0,Gurgaon,GURGAON,Manesar,Other State Road,0,Manesar,2016-07-18,2016-07-19
6B44531D-30B8-4737-B0E6-3D065889158B,"M/S AMBIENCE HEALTH AND SPORTS CLUB, LADWA ROAD, SHAHABAD (M), KURUKSHETRA 136135",0,Np,0,0,0,No,No,No,No,,1291,1,0,0,0.8,1838,1,0,0,1,0,1,0,Kurukshetra,SHAHBAD,Shahabad,State Highway,Commercial,Shahabad,2016-07-18,2016-07-18
9499A746-1B69-4D4F-AAA2-4B284CBD80E9,"Plot No. 344, Sector- 68 IMT FARIDABAD",0,Np,0,0,1,IMT FARIDABAD,IMT FARIDABAD,IMT FARIDABAD,68,344,No,0,0,0,0.11,270,0,0,0,0,0,0,0,Faridabad,FARIDABAD,Faridabad,National Highway,0,Faridabad,2016-07-18,2016-07-18
30E16E62-28B0-496B-B4CA-AD7A956732F7,"2242D-E, Rai Industrial Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593DB8B-3494-49F2-9A47-F9DFE0D08BE8,"Village Raisika, District Mewat ",0,Np,0,0,0,No,No,No,No,,175,0,6,0,6.81,55120,1,0,0,1,0,1,AFTER,Mewat,NUH,Mewat,Schedule Road,Residential,Nuh,2016-07-19,2016-07-25
56BF24E5-1833-438F-A1A7-3E7416FCA2DD,"Plot No.343,Sector -3 ,Phase II ,IMT Bawal",0,Np,0,0,1,Bawal,Industrial ,II,3-343,343,No,0,0,0,1,2400,0,0,0,0,0,0,0,Rewari,BAWAL,Bawal,Schedule Road,0,Bawal,2016-07-19,2016-07-19
570D5E72-39E1-4C08-88B8-52C3729DCB53,"Sector-99A, Gurgaon-122505",0,Np,0,0,0,No,No,No,No,,47,0,3 Kms,0,10.05,92902.27,0,0,0,0,0,0,0,Gurgaon,GURGAON,Gurgaon,Schedule Road,0,Gurgaon,2016-07-19,2016-10-14
0B66B8AA-C67E-4EC5-BE5E-EE8EE3350F32,VILL- GARNALA DISTT- AMBALA,0,Np,0,0,0,No,No,No,No,,44,0,1,1,1,1631.39,1,0,0,1,0,1,0,Ambala,AMBALA I,Ambala City,National Highway,Rural and Agriculture,Ambala,2016-07-19,2016-07-28
0A169CFA-2A8D-4BDC-A5E9-FAA2966FEB4C,"Plot No. 343, Sec III, Phase II,IMT Bawal",0,Np,0,0,1,Bawal,Industrial,II,3-343,343,No,0,0,0,0,0,0,0,0,0,0,0,0,Rewari,BAWAL,Bawal,Schedule Road,0,Bawal,2016-07-19,2016-07-19
79A6E556-58CF-4069-B438-66784D6F29E6,"Plot No.-176,Sector-53,Phase-5,Kundli,Haryana",0,Np,0,0,1,Industrial Estate Kundli,Industrial Estate Kundli,Five,53,176,No,0,0,0,0.11,1000,1,0,0,0,0,0,0,Sonipat,SONIPAT,Sonipat,National Highway,0,Sonipat,2016-07-19,2016-07-19
