223E620F-FEF6-4127-98F0-05120ABC3C95,Refining of used oil,0,0,0,None of these,,New Project (Existing Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,08-08-2016,08-08-2016,Refining of used Oil
84DE474E-210C-4CCD-BFA1-D999585845C6,Plastic Products,22209,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,08-08-2016,08-08-2016,Industries 
52C91637-FD00-4095-88C1-EEBF68E663AC,PRODUCTION OF MUSHROOMS,0,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,08-08-2016,08-08-2016,0
D82D566A-BFF8-41AF-8A70-1272FCE97ED3,0,0,0,0,None of these,,New Project (Existing Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,08-08-2016,08-08-2016,0
0CB7237D-B0AD-4CB8-B68A-EC74286D210B,ManufacturingDesigning of Furniture Goods and Articles Seasoning of Goods,0,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,09-08-2016,09-08-2016,ManufacturingDesigning of Furniture Goods and Articles Seasoning of Goods
32BC9F27-13B8-4A44-B3B1-FD366DF2C097,0,13999,0,0,None of these,,New Project (New Site),Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles,Small - more than 25 lakhs and less  than or upto 5 crores,09-08-2016,09-08-2016,0
4FE0F6A5-E87F-4E10-A0CB-F7659CCE30B8,Logistic Park,0,0,1,None of these,,New Project (New Site),Other Industries,Large - more than 10 crores,10-08-2016,10-08-2016,Warehouse
834A0E23-C332-434E-98FC-3A0DF1332E4A,API Manufacturing,0,0,0,Highly Technical,,New Project (New Site),Pharmaceutical Industry,Small - more than 25 lakhs and less  than or upto 5 crores,11-08-2016,17-09-2016,0
A80961EB-F2E5-4C68-92B8-A03BC3DDC2FE,Industrial project,10619,0,0,None of these,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Small - more than 25 lakhs and less  than or upto 5 crores,12-08-2016,12-08-2016,0
38B0F3BD-01FE-4513-9433-44A21D8B1CF7,warehousing and logistics,0,0,0,None of these,,New Project (New Site),Other Industries,Large - more than 10 crores,12-08-2016,12-08-2016,warehousing and logistics
0F5045AB-D314-4561-A080-1C2CF406F200,0,0,0,0,Export Oriented,,Expansion Project,Textiles/ Apparel/ Knitting/ Embroidery/ Technical textiles,Medium - more than 5 crores and less than 10 crores,14-08-2016,14-08-2016,0
A4184722-5DCB-4A44-9E17-97D3E09CB36F,0,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,16-08-2016,16-08-2016,bag and other
A3419C5B-D4B2-40A2-8964-DF90DBD4D025,0,0,0,0,None of these,,New Project (New Site),Other Industries,Micro - upto 25 lakhs,17-08-2016,17-08-2016,BIO. TOILET
4681B2E5-2D30-45B0-8F70-CC5D53BAEC70,MEAT PLANT,0,0,0,Export Oriented,,New Project (New Site),"Agro-based, Food Processing and Allied Industry",Large - more than 10 crores,17-08-2016,04-10-2016,0
9670CC10-6D87-45EB-9DA7-A17707AC17B4,Jute Bags,0,0,0,None of these,,New Project (New Site),Other Industries,Small - more than 25 lakhs and less  than or upto 5 crores,17-08-2016,17-08-2016,Mfg of Jute Bags
