4C1A11EE-76A6-4255-A194-43061B1C00A2,Car Audio,2000,Numbers / day,14-10-2016,14-10-2016,8E91FBBD-2F19-4082-A92B-C77D639B9BA7
2B2B25AF-BB62-4126-882E-C5B4E4E8308C,Car Speaker,3000,Numbers / day,14-10-2016,14-10-2016,8E91FBBD-2F19-4082-A92B-C77D639B9BA7
7A26AF0F-203E-4747-B71F-FD1700C1566A,Iron Box,800,Numbers / day,08-10-2016,08-10-2016,5B6164AE-8055-4B63-A5A3-9CABEE6EF5D5
2409419D-7E45-4327-B740-EE55C42B7F50,FABRIC BAGS AND ACCESSORIES,6000,Numbers / day,10-10-2016,10-10-2016,FE545AFB-D37F-44EE-833E-D570EAFE24A8
ADEFC716-11D7-43D5-B2AB-48444C4EDCE0,Water,36000,KLD (Kilo Litre / day),17-10-2016,17-10-2016,58373D0D-BD8D-4695-85D7-7A7CB5F92ED9
963B78D6-2559-4005-8734-959F6CAAC018,Wire Nails,0.4,TPD (Tons / day),17-10-2016,17-10-2016,FCEEA5BE-DC1F-4DFD-83D9-C7E514EBAB79
9E63AAA4-4CB7-419C-A0BF-6999E95EEF49,Rice,65,TPD (Tons / day),19-10-2016,19-10-2016,2F6B1527-A4B1-4948-880D-663FBE334C94
EA80AD21-C221-47ED-92A4-E48C6892FCFC,MIX FRUIT JAM,1,TPD (Tons / day),24-10-2016,24-10-2016,B986DF76-FAAB-4418-9D8B-4F73AF02239A
A5153F13-D326-4ACD-B508-BEFC86008980,PLYWOOD AND OTHER WOOD PRODUCTS,100,Numbers / day,21-10-2016,21-10-2016,49983BB3-B3F5-457D-83C1-91771B1AF66A
43306F00-D03C-41C2-823E-65B0C1313EDD,Oil,1500,KLD (Kilo Litre / day),25-10-2016,25-10-2016,0C202580-62EB-4BDF-8BE8-347460539114
1208032C-3A0B-4654-A5CD-958D1A42646E,15,2,TPD (Tons / day),26-10-2016,26-10-2016,A6A14615-B322-4245-9941-C123BEAA4668
BF511D9E-5CB4-4E3A-8EEB-7B9CA62C2DCD,RASGULLA,1000,KLD (Kilo Litre / day),01-11-2016,01-11-2016,321EC065-A5ED-459A-B5FD-84F258CA5694
2F7BBF05-68A7-452B-B613-CF805D048315,aluminium ,3,TPD (Tons / day),03-11-2016,03-11-2016,E5B71540-98A8-456B-A868-60E2B852CE72
7242D68E-A11B-4C11-9C67-E3C6046BA06D,mix fruit jam ,1,TPD (Tons / day),03-11-2016,03-11-2016,9A2D3E72-31EA-4386-AFD4-AA6A827A7A4B
D3F9EDD0-845E-4C6A-A13A-F71B48F5C5C8,DECORATIVE LIGHT,20,TPD (Tons / day),04-11-2016,04-11-2016,29260153-3FB9-44FB-85D3-9847C16F2FA1
CF517A58-7797-43E7-AFFA-F3503FA45172,LIGHTS,25000,Numbers / day,04-11-2016,04-11-2016,29260153-3FB9-44FB-85D3-9847C16F2FA1
766238CE-2B59-4CBD-A414-82BEC1889A40,Steel Utensils,40,Numbers / day,04-11-2016,04-11-2016,7F86E01C-B43A-4A8B-85FB-3CF2B18AA6FD
74822372-CEE0-48D0-A11B-D2774022547C,Led,3.5,TPD (Tons / day),07-11-2016,07-11-2016,EAB3A97B-0389-43DE-A219-7DDE26938D15
69542609-385C-4257-98CD-66BDADD843FC,Fibre Sheet,305,KLD (Kilo Litre / day),15-11-2016,15-11-2016,5A81E98D-ECA1-478C-BEA6-719397417233
4FC94F88-67BF-4299-B28B-13E67C9E51B3,OIL RECIRCULATING SYSTEMS,1,Numbers / day,18-11-2016,18-11-2016,D5E276F8-0D0B-42EF-B57E-38ED93213742
2859ACD8-A321-4FF9-8630-BC29B0AA8933,COOLING WATER SYSTEMS,2,Numbers / day,18-11-2016,18-11-2016,D5E276F8-0D0B-42EF-B57E-38ED93213742
02EF77A7-B8DE-4D30-8B89-9C0A6EC6984E,BASIC OIL SYSTEMS,1,Numbers / day,18-11-2016,18-11-2016,D5E276F8-0D0B-42EF-B57E-38ED93213742
65AC0FFF-2643-4157-990D-8AC501BA8B4E,Alloy Wheel,2300,Numbers / day,21-11-2016,21-11-2016,1365877A-C5AD-400B-8A35-D73074B809A5
EBFF1252-C965-4AE3-ABBC-7F77A0D68866,BODY SET,5,Numbers / day,19-11-2016,19-11-2016,94D4F10F-3D18-44AB-A28A-E989BECC21CC
91EB5C61-E75A-4806-8ACA-08FD6D5879AE,PANEL,5,Numbers / day,19-11-2016,19-11-2016,94D4F10F-3D18-44AB-A28A-E989BECC21CC
E2268F77-F207-4E43-9506-DCC337AE3049,PP BCF CARPETS,4.2,TPD (Tons / day),20-11-2016,20-11-2016,6CD66077-FA28-4221-B48C-9ED77F7767EE
03A85781-2312-4999-8092-FB3B8EE3B174,Electrical Panel,2,Numbers / day,21-11-2016,21-11-2016,08110B73-BA45-4CC1-BC4A-02AF4ADAEE42
996CA279-E843-44DC-9C3B-070DF7F834D1,Fibre Sheet,265,KLD (Kilo Litre / day),21-11-2016,21-11-2016,ADF27E2C-32A9-4E76-912D-726687D6FD20
104C824D-9666-45EA-BA30-8B6F45126F00,AUTOMOBILE COMPONENTS,1,TPD (Tons / day),23-11-2016,23-11-2016,23600AB3-8C3B-4E7B-AC9E-473304EF0EE5
DEE2B441-92BD-4BE6-904A-B9360F50ED8D,Brick,3000,Numbers / day,22-11-2016,22-11-2016,15C1D33A-FEF4-492A-8FB4-E7BC9750B42B
B0DAB508-E805-4816-A39C-C29CA2DD5E16,NA,1,TPD (Tons / day),28-11-2016,28-11-2016,73226393-7776-43DD-A760-988767136B21
F9F7E5A9-20FC-4D84-B51D-8C8C1A99DC11,Brick,3000,TPD (Tons / day),24-11-2016,24-11-2016,7240D33F-3082-44BC-953D-F9BE09C07AA4
5EFC0E90-8DF9-45B4-AA2E-E4AAC1823113,Cold Storage Veg and Fruit,5000,TPD (Tons / day),25-11-2016,25-11-2016,28B9FFA6-0731-4688-A62B-E4DAA924ABB7
E016BE78-BDC6-4276-8963-BD1C52DD152D,Sweetened Carbonated Beverages,197,KLD (Kilo Litre / day),20-01-2017,20-01-2017,C2B1C537-ABFB-4425-9647-D3C55A1D7648
C2243278-5EC0-46E3-9F9A-BE83B44910C7,RTS Beverages(Juice),323,KLD (Kilo Litre / day),20-01-2017,20-01-2017,C2B1C537-ABFB-4425-9647-D3C55A1D7648
663AB24B-AB77-4052-9107-1744D4E7B887,Footwear,6666,Numbers / day,30-11-2016,30-11-2016,A526D9C5-8919-4DD8-8A0A-0914D9FB726A
5CFF6E32-325D-40DE-8A4E-2F851E29C522,CL/IMFL,6000,Numbers / day,01-12-2016,01-12-2016,13D57C82-2779-4A3B-BC90-51CCEBD6968B
1CED03FF-8768-4EAC-AB83-973483BF7E2D,CL/IMFL (In Cases),6000,Numbers / day,01-12-2016,01-12-2016,DFA24F15-F57E-45BB-A8C9-79341276015B
8BE4C394-BC90-49D9-8879-34B0E2CAB088,RCC PIPES,40,Numbers / day,01-12-2016,01-12-2016,64C51C85-18D4-40B3-ABE3-C74977BA2868
1AC5970D-F6AF-45BF-B5FD-0E42C456C606,paper tags,3,TPD (Tons / day),06-12-2016,06-12-2016,651239AC-F58B-46E5-A1FB-33B1F2829FE7
D17A1607-B88A-4BEE-80F0-06F402562E47,Casting Parts,20,TPD (Tons / day),09-12-2016,09-12-2016,98B75951-019B-4859-8F1F-192213D21DE6
76DA8A05-9A41-438D-A70C-6A6E57832061,Machines,2,Numbers / day,10-12-2016,10-12-2016,DD593D02-C894-4CDE-B59F-08FA5B6E3C5B
032EEB8F-BC5E-4440-8751-BBBC9E6A9FA8,CORRUGATED BOXES,20000,Numbers / day,12-12-2016,12-12-2016,152B3E7B-A76C-456D-95EB-DF87EB9E337F
639BCA28-BB8F-4145-BA3A-A6F1D07A6327,Iron and Sheet,5,Numbers / day,16-12-2016,16-12-2016,B40555BE-AE5D-4469-9EFF-6B6D918A5908
48A23608-0A52-4507-A72E-B85C63215410,Pesticides,5,TPD (Tons / day),16-12-2016,16-12-2016,A75C50BE-54BF-4F36-99D3-5A09C6981222
8365E57F-5A51-4051-A85D-AC94D0B6FB2E,Real Estate,1,Numbers / day,19-12-2016,19-12-2016,F6384BA8-2D4A-404C-B1CA-9D4F7E2CCF7D
33D9107D-62B7-4CE9-99E2-08A337DA28B9,Real Estate,1,TPD (Tons / day),02-01-2017,02-01-2017,C46FFDA2-C4FC-46B3-885D-5ACBC50D3D52
E8A3C96A-B7D6-4265-AF7C-33478C7A8264,NON-WOVEN FABRIC,9.99,TPD (Tons / day),23-12-2016,23-12-2016,FF0A7421-E040-4B5C-8B0B-95E260A9E9C7
F77C8AE9-CA13-43EB-8D46-2458F16197EF,Rubber,5,KLD (Kilo Litre / day),24-12-2016,24-12-2016,6853866D-6B2D-4C78-BB83-78E33A83A27C
FFD19FD9-8DAF-4089-97E2-BA938F433824,CARPETS,1200,Numbers / day,26-12-2016,26-12-2016,279DDFF4-D77C-4A95-A1E4-2C72A95EC820
05FA805F-03CB-4AB2-BC87-CC362D826904,COLD STORGE,3825,TPD (Tons / day),27-12-2016,27-12-2016,E41DE93E-ACE9-4E21-8750-A09DB71B873F
EFF8B36C-6610-4D5C-8734-681C00F40035,"Stone Dust, Zeera Rori etc.",3000,TPD (Tons / day),29-12-2016,29-12-2016,4BF6E597-6A2C-4C8C-A451-7A96CDFCCC1B
2880A8A1-B38D-40E9-850F-0D8AD975EDF7,paper tags,3,TPD (Tons / day),29-12-2016,29-12-2016,3CCE371C-87FE-4705-AEB0-91A36A81035C
6593D61F-303F-441E-8070-BCAE7A7F683F,Real Estate,1,TPD (Tons / day),29-12-2016,29-12-2016,32BA474C-49D5-482D-AC49-926AFB3295A0
A2D61F94-C435-49D4-A9C7-70A1D2D99E1D,Candy/Toffee,0.36,TPD (Tons / day),30-12-2016,30-12-2016,436F88DE-CA38-4B78-BF99-011CE63379F2
F8413213-2EB4-411B-8DC8-EAB5DA097119,Tube valves,40000,Numbers / day,31-12-2016,31-12-2016,28F4765D-6D61-4A97-BBC6-411381AA7A1D
23033853-46B4-4470-905C-DC4FA782D991,Rolling Mill,6000,TPD (Tons / day),31-12-2016,31-12-2016,8FA90F36-688F-4404-8F28-9D1C5541F24D
3F658D2B-A167-4010-8EFE-8B9A53918898,Dry Fruits cracking  Pulses packing ,1.8,TPD (Tons / day),31-12-2016,31-12-2016,6603AFD7-17FE-4506-B14A-40AD924791AB
9F627BBF-F2B1-4A32-8004-45A3807BFB21,Thymol and Synthetic aromas,0.95,TPD (Tons / day),02-01-2017,02-01-2017,DEFF9898-D5E8-4B08-8DEE-B0DFED34EF79
7FE9500A-50B3-4AA9-8844-15004706F3E2,TEST,1,TPD (Tons / day),03-01-2017,03-01-2017,789D79AC-E45D-4B29-8CF2-E7C1D7D77104
6897DEAE-CAFE-48D4-A25A-0450541348BC,Wheat,5,TPD (Tons / day),10-01-2017,10-01-2017,0890F645-FAFE-4DBA-96D0-3E6F2540F162
72095615-CDD6-4084-8F27-16FBD5FEC329,SS PIPE,0.96,TPD (Tons / day),17-01-2017,17-01-2017,F233DCEB-6B3B-4B6C-B73E-9D8E0095D4B9
B004BA39-AFAC-4D66-8D3F-1C051AF79511,Blocking Tiles,3000,Numbers / day,19-01-2017,19-01-2017,57875B88-99B3-4C59-945E-028AF5A80EC8
3B0B7D89-065C-4899-90DA-4127B2B40884,Seeds for sowing,10,TPD (Tons / day),31-01-2017,31-01-2017,276C2200-1895-4FB9-8836-298DCB9ED6E4
94DE9397-9F06-4350-A53C-C7C76A1DF772,prolysis oil,3.5,KLD (Kilo Litre / day),19-01-2017,19-01-2017,14ABF7B2-432D-43D6-95C2-056A0C506409
98B6799F-81A1-445C-A9A7-4ECCF0D63DD8,carbon,3.2,TPD (Tons / day),19-01-2017,19-01-2017,14ABF7B2-432D-43D6-95C2-056A0C506409
D9AD5DA9-D73E-4A79-8249-90217D840897,scrap wire,1.5,TPD (Tons / day),19-01-2017,19-01-2017,14ABF7B2-432D-43D6-95C2-056A0C506409
A0E3A892-044D-456F-A8C0-6E41627C5574,RAILWAY PARTS,9.7,TPD (Tons / day),30-01-2017,30-01-2017,9A0B9A11-1EC0-4635-AF0B-85BC89861107
75CAC0F9-8D75-4EAA-9D3B-4D8E2ED36172,Apple,180,TPD (Tons / day),07-02-2017,07-02-2017,B1338804-9705-494F-A206-D27A2AE7ACD7
F420B75C-2509-42ED-80A1-8546D11427F8,plywood,576,Numbers / day,20-01-2017,20-01-2017,D512FA24-5607-43E1-9DD1-C191A52D8990
F94FF360-A507-463B-B781-D13C83AE81E5,board,864,Numbers / day,20-01-2017,20-01-2017,D512FA24-5607-43E1-9DD1-C191A52D8990
DCF272E8-A4BE-4183-89EB-424D66872016,Edible Cashew Kernels,2.5,TPD (Tons / day),20-01-2017,20-01-2017,F0265247-9362-48C2-8479-B833D552BDE9
1FB1D713-64C7-4A94-B7CC-1E802033663C,LPG CYLENDERS,500,KLD (Kilo Litre / day),24-01-2017,24-01-2017,26B96354-2821-4249-A75F-7EB4B3E0B363
0273CD9B-959A-4885-92EE-C854B00652C7,SCHOOL,10,Numbers / day,23-01-2017,23-01-2017,290E3144-A17C-4A48-BEF8-C20A3EDAAE43
60249A26-484A-4399-B711-19ADF47DD112,MILK,2750,KLD (Kilo Litre / day),25-01-2017,25-01-2017,6A5B00E0-CC50-44BF-BBD7-2537F027587C
4452F8FA-FBE2-4E59-AE2C-288ADD037E8E,PVC WIRE,0.4,KLD (Kilo Litre / day),25-01-2017,25-01-2017,1F01CC87-6522-4D51-BDBA-E2AC7BE35942
B2640AF2-495E-445C-AC85-FCC9798BD73D,trolley,2,Numbers / day,25-01-2017,25-01-2017,74288809-EB77-44EC-892E-C48A76197C75
C2B4202F-8E37-4985-93EC-9AD8ECE95E0C,SEWING THREAD,0.5,TPD (Tons / day),31-01-2017,31-01-2017,B4A28A2F-E963-40AC-A310-DF45ABBDB780
4779DC1F-699A-4CC7-B3A9-984AE67C5DE5,Readymade Garment,5000,Numbers / day,31-01-2017,31-01-2017,24E75258-B938-405A-838B-9E3455C0255F
B7389725-545F-48F6-8EB6-F9E1E0C5B57F,CANNED FRUITS AND VEGETABLES,5,TPD (Tons / day),01-02-2017,01-02-2017,31D38119-7E35-4952-A6C1-2CAB7F9566A6
FEAE4F82-3B18-439A-B115-9B15A60A3D3F,DIESEL,2000,KLD (Kilo Litre / day),01-02-2017,01-02-2017,1C92A45D-095D-42E6-8617-202E4C476458
F315D60F-9DDC-4DD3-988F-60B5452383E7,TRANSFORMER MANUFACTURINGS AND PANEL,1,TPD (Tons / day),02-02-2017,02-02-2017,9F952617-C373-431E-954C-BD86C565D130
A0557CF8-41FF-479C-A219-8BB71F32DFD2,Complete Valve and Valve Plate,1,TPD (Tons / day),02-02-2017,02-02-2017,CB9A9203-4524-4DD2-99E4-16FE5FB6028F
16341658-6EAE-490E-B857-3B6247F4F4CF,JUICE,20000,KLD (Kilo Litre / day),05-02-2017,05-02-2017,BFD2E233-855D-41D5-837C-78B3C71EE41A
66EB12FD-290F-4C76-9410-B031BA77F04F,BREAD MIX,2,TPD (Tons / day),08-02-2017,08-02-2017,372FB0EE-B3C0-4D8F-90DB-E6E6B49F4A16
E51494FF-F37B-45B5-B895-15B4DD81FAFE,MUFFIN MIX,1,TPD (Tons / day),08-02-2017,08-02-2017,372FB0EE-B3C0-4D8F-90DB-E6E6B49F4A16
DA675148-5669-43D0-9522-F023846E219E,CAKE MIX,7,TPD (Tons / day),08-02-2017,08-02-2017,372FB0EE-B3C0-4D8F-90DB-E6E6B49F4A16
D3C58ECF-CE44-4AEC-9EEC-7BF73A1423D5,Welding Torch,10,Numbers / day,08-02-2017,08-02-2017,AF98F8EA-AAB4-4E83-B334-53A554760585
0CC11300-0282-4A7D-9866-E716A85B728E,Welding and Cutting Machine,2,Numbers / day,08-02-2017,08-02-2017,AF98F8EA-AAB4-4E83-B334-53A554760585
01870B98-9D9B-4DAC-8E74-B4F3CDFA64E6,Aluminium Utensils,5,TPD (Tons / day),09-02-2017,09-02-2017,01A935FD-0E93-44A0-9FC2-534FAC124895
19813544-108A-4726-B305-C6BC131EB317,Moulding powder and Crockery,200,Numbers / day,10-02-2017,10-02-2017,F9A74701-245A-4AF6-B3D9-6F453FECAE53
36784E7F-6609-419B-83F0-86060D2DA2F5,PLY,10,KLD (Kilo Litre / day),11-02-2017,11-02-2017,18DA2FC4-6C4D-4E2A-AA94-DA6EB46907DE
7CBD18B4-A7DA-44AA-A5FD-9621017F167D,na ,1,Numbers / day,13-02-2017,13-02-2017,DB91A8D8-7EDA-44FE-80C3-071F6CB4D615
BF2ACDDF-FE74-4D1B-9B96-C34A7B13035E,Blanket Bed sheet Tripal Rugs Curtain,1700,TPD (Tons / day),16-02-2017,16-02-2017,C5120156-8F64-4D15-AF32-54D0283FF3A4
E24D9837-7002-4D73-A2C8-E035D67D8E46,SPRING,100000,Numbers / day,16-02-2017,16-02-2017,DB358A8E-864D-4AED-B186-E9F39CDCF2FD
75B95ADA-5FB8-4079-BD10-3F38C56C9C75,100000,1.5,TPD (Tons / day),16-02-2017,16-02-2017,3810D234-832E-496D-82E5-4F4981B5F279
D3A42BDA-C195-4DBE-AA0D-CCAEC0A03DB6,COTTON RUGS,500,Numbers / day,17-02-2017,17-02-2017,497D5AE8-26EA-4C4E-AC21-6D4B116FEB0F
4B12EECA-3569-4B96-B65E-15CA6DB78241,Footwear,120,Numbers / day,18-02-2017,18-02-2017,9B319716-976C-4F92-9BD0-2DB228353E4B
D2961D56-6F91-4EB2-AFE9-35AC01472015,Plastic Grannuals melt ,1,TPD (Tons / day),21-02-2017,21-02-2017,F5906938-7B43-445B-9EC9-5E7C3C4E5DE5
C7C7D371-D93F-4644-89F8-DC8F1F2F1C51,LED Bulbs,40000,Numbers / day,21-02-2017,21-02-2017,023552AE-CC5E-42E6-ACFB-22BE4762B5C0
02ADC5D6-1E8B-4D07-A578-CEC5B6113825,Printed Foil and Films,0.65,TPD (Tons / day),22-02-2017,22-02-2017,41B0AA88-032D-45E8-BC4F-43DF6D5A4158
07AD8C0F-DADF-404C-A5B4-DFAF1B2BA617,COTTON RUGS,600,Numbers / day,25-02-2017,25-02-2017,06A1E9D6-9E43-4520-AFCD-14066C0845EF
FA94EFC8-090C-4592-8B2E-47890D4632DE,CUSHION COVERS,200,Numbers / day,25-02-2017,25-02-2017,06A1E9D6-9E43-4520-AFCD-14066C0845EF
C5EC2F11-B47D-41F6-B5C4-71064A45E77B,BATHRUGS,300,Numbers / day,25-02-2017,25-02-2017,06A1E9D6-9E43-4520-AFCD-14066C0845EF
64D91F77-1560-40C8-9085-14704AB98471,plastic pipe fittings,1,TPD (Tons / day),26-02-2017,26-02-2017,DF5E2EC4-22C9-4473-B471-E48B83D9CE92
E49BBB0E-677F-43D8-95D9-B91F9CFE4BDF,CPW,6,TPD (Tons / day),26-02-2017,26-02-2017,B9FB43AA-95BA-4078-887D-C91CC80009C3
774CAA0D-6DB0-4715-A3D4-EC4124F420A3,Plastic Film Extruder,10,TPD (Tons / day),27-02-2017,27-02-2017,30514797-8851-4C27-87ED-D204A7EFCF47
615FBBBE-C9BA-4D00-8425-316B67E345B5,Parts,1.5,TPD (Tons / day),27-02-2017,27-02-2017,23297E06-DFFA-4EB8-A022-116C0D51B145
09E2A94B-A598-4B70-B268-BB4B9C35AAF4,GLUE,1,TPD (Tons / day),28-02-2017,28-02-2017,E01F2C8C-3D40-4C2A-9458-3D19D09CC37D
8B138432-D553-40C9-B254-502BFD583B85,Mandeep,200,Numbers / day,01-03-2017,01-03-2017,62EEFC49-0665-4F00-ADE0-43B00E956AFB
EBC2B3B7-D458-46DD-B444-AC83440E7871,Perforated Sheets,50,Numbers / day,01-03-2017,01-03-2017,351BFB9C-D47C-4B35-92B4-2CAD823CC4DC
4B797E6F-51DA-4C55-A715-4DD7310E69F7,Machinery,0.1,Numbers / day,02-03-2017,02-03-2017,556DF9D3-D546-4CBC-BD12-5D682FD36712
5A3BC913-643E-4F67-ACB4-EBB97D9792EF,COTTON WASTE YARN,8,TPD (Tons / day),03-03-2017,03-03-2017,71DCE011-0442-48CC-A9AA-8384A5B5700E
CFC8FF40-F3F7-48F9-A2BB-AB28D392010D,ERW High Speed Tube Mill,0.05,Numbers / day,03-03-2017,03-03-2017,8969D271-2370-4E75-AA33-633C79E254C6
CA80EAA4-96B1-48B0-BC5C-9C946B1E90E2,Cold / Hot Rolling Mill,0.05,Numbers / day,03-03-2017,03-03-2017,8969D271-2370-4E75-AA33-633C79E254C6
A2CE333F-6D21-42FB-9375-6AA64882FD7A,Coil Processing Equipment,0.05,Numbers / day,03-03-2017,03-03-2017,8969D271-2370-4E75-AA33-633C79E254C6
F681EBE9-CB4F-45AF-8B71-B81192D50BBC,SUGARCANE JUICE BOTTLES,48000,Numbers / day,07-03-2017,07-03-2017,4C99C30F-0699-4092-A062-FF24184D4966
9D302F01-5A49-44C7-80E2-282380F31BB3,CNG,10,KLD (Kilo Litre / day),07-03-2017,07-03-2017,14E1FB79-60A8-402C-B3DC-F76765D828E9
2EE67802-3188-4775-98A1-3E286E007582,Tampered Auto Glass,700000,Numbers / day,14-03-2017,14-03-2017,1EB30852-5C2D-42B1-9A5B-E4AF70DF8F8C
D063073C-8202-464E-8764-4445303EE82D,RICE,84240,TPD (Tons / day),09-03-2017,09-03-2017,5F86EA7F-5EC9-41C2-B3D7-72D09C4B30DC
60C64CD5-3B84-4338-A1CD-B14151F127CE,RICE BRAN,10368,TPD (Tons / day),09-03-2017,09-03-2017,5F86EA7F-5EC9-41C2-B3D7-72D09C4B30DC
D0D910EE-FD7D-4E91-BEB4-F2794D5C96EC,HUSK,25920,TPD (Tons / day),09-03-2017,09-03-2017,5F86EA7F-5EC9-41C2-B3D7-72D09C4B30DC
4D23E5B3-F7C9-427B-BA62-66BD75A8EA24,ACEROOTS-P,100000,Numbers / day,14-03-2017,14-03-2017,A88F65A3-6549-4CF7-BED5-90DB73F53256
24745900-00FE-4D65-9DD2-7F6D394209E8,AZIROOTS-250,50000,Numbers / day,14-03-2017,14-03-2017,A88F65A3-6549-4CF7-BED5-90DB73F53256
72B72F31-6A95-45A6-9105-DB1D17F4E0B1,Corrugated boxes,200,Numbers / day,16-03-2017,16-03-2017,D66A5C00-A766-446A-B152-FBD5B73DC572
AB4B0B64-D8A8-4246-AB90-2DD19CB88492,BOPP BAGS,10750,Numbers / day,15-03-2017,15-03-2017,7D7ED632-CCB6-4CEE-B86E-492469F6909C
5A7A3547-DDCD-4C4B-9516-09B98A9123AB,Air Handling Air pollution control and HVAC  equipment,2.4,TPD (Tons / day),17-03-2017,17-03-2017,2EEEE880-3B47-46FD-B1FB-84F98340B1DD
948CC268-DAED-429C-A8DD-B66596F8801A,Binola,30,TPD (Tons / day),17-03-2017,17-03-2017,6293A62D-26E5-4527-88D8-0F21AD76C11F
CAD01467-517D-4D2C-8029-FB4CBEE5B670,Cotton,18,TPD (Tons / day),17-03-2017,17-03-2017,6293A62D-26E5-4527-88D8-0F21AD76C11F
322B44E6-D824-407B-8E9D-D9E8B229CD0E,PATS OF HELMET,10000,Numbers / day,19-03-2017,19-03-2017,5D55B9CD-134C-4DA5-8BF8-BE47F6BCD6F6
60B43F98-CF5E-40B6-894A-096E75DC9C50,Auto sheet metal components,2,TPD (Tons / day),19-03-2017,19-03-2017,5D55B9CD-134C-4DA5-8BF8-BE47F6BCD6F6
0BF98670-B240-40D3-AD41-1FC68C884D3C,AC,1000,Numbers / day,22-03-2017,22-03-2017,47CB7422-29EA-42E6-B5A5-F0C1E874A4CB
6F5BB611-31DF-4B64-9CB4-23D55F272D7F,Waching Machine,170,Numbers / day,22-03-2017,22-03-2017,47CB7422-29EA-42E6-B5A5-F0C1E874A4CB
D7515C4A-81F4-4E14-B9BD-16E9479B7C3F,Cotton Oil ,315,TPD (Tons / day),23-03-2017,23-03-2017,12EDC13A-345E-4A32-B214-4FF2BA39F1A4
