5BAB7548-9DCE-4EC8-A49C-3979E0F5B1D8,1.25,0.5,0.3,0.05,2.05,0,2016-09-01,2017-04-01,,Not Applicable,16,2016-08-30,2016-08-30
65CD039C-4C3D-44A8-8600-799CD313AC1C,0.34,0.23,0.14,0.09,0.71,0,2016-09-26,2017-02-01,,Not Applicable,7,2016-08-30,2016-08-30
E1FBF940-3E21-4AA4-82EA-562FCE3C563A,0,0.03,0.22,0,0.25,0,2016-10-05,2017-01-01,,Not Applicable,5,2016-08-30,2016-08-30
E62B5DA9-27D3-4C7F-8E16-8419065DF60F,0.28,0.7,1.5,0.08,2.48,0,2016-12-12,2017-04-12,,Not Applicable,18,2016-08-31,2016-08-31
8B9FB07A-F34D-44D1-B73A-5187A00AC9E5,53.15,151.4,62.03,13.13,266.58,0,2016-03-10,2016-03-10,,Not Applicable,3000,2016-08-31,2016-09-01
0D783ACE-6AC1-465F-9C1B-7DA958A30405,0.5,2.97,1.12,0.98,4.59,0,2016-09-20,2017-02-01,,Not Applicable,7,2016-08-31,2016-09-01
471D7B57-22B3-4022-8077-789EC0D8B22E,0,0.3,0,0,0.3,0,2016-11-01,2016-12-01,,Not Applicable,6,2016-08-31,2016-08-31
451C6B30-6E8F-44DA-8EDC-330A225919AA,0.03,0.01,0.5,0,0.54,0,2016-09-30,2016-12-01,,Not Applicable,0,2016-09-02,2016-09-02
7B075400-CD9B-4184-A76D-5DD7A1ECB698,1.6,5.16,20.4,0.25,27.16,0,2016-12-01,2018-03-30,,Not Applicable,875,2016-09-03,2016-09-03
16995E84-F7CC-48BE-BA20-74FAAEE47B2D,0.8,0.2,0.05,0.02,1.05,0,2016-08-05,2016-08-25,,Not Applicable,12,2016-09-05,2016-09-06
5AECE9ED-7267-4E53-997E-C8D93436E01E,1.5,0.5,0.83,0.05,2.83,0,2013-10-04,2014-01-01,,Not Applicable,436,2016-09-06,2016-09-06
59B048AB-6154-4C0A-A95B-DC7B2F2E638F,0,1,1.51,0.28,2.51,0,2016-11-01,2017-08-01,,Not Applicable,100,2016-09-06,2016-12-02
CF71AF41-CAD0-46BF-878B-D822B0646F27,0.8,0.5,0.4,0.02,1.7,0,2015-04-01,2015-07-01,,Not Applicable,156,2016-09-06,2016-09-06
B7FFE435-7D1A-4E50-94B7-76140944EB43,0,0,27.52,0,27.52,0,2016-01-14,2017-01-01,,Not Applicable,9,2016-09-06,2016-09-06
C03F069F-25A3-4770-A840-0ABD0ADD4F97,0.03,0.06,0.01,0.03,0.1,0,2016-12-01,2017-10-01,,Not Applicable,7,2016-09-07,2016-10-27
28AFB9A2-A3F7-49D1-980F-8077A004B24A,1,0.75,2.58,0,4.33,0,2016-08-01,2016-12-01,,Not Applicable,30,2016-09-07,2016-09-07
D1A5C5B8-A096-4275-8843-9017A19923F5,1.3,1.5,6.4,0,9.2,0,2016-11-01,2018-02-01,,Not Applicable,0,2016-09-08,2016-09-08
09E41C41-29B0-46DC-9DB0-3E5EFD5E1C56,0.88,1,0.55,0.1,2.43,0,2016-11-12,2017-06-15,,Not Applicable,13,2016-09-13,2016-09-13
25882C58-D2B0-41ED-908A-BA21874056E7,0.41,0.25,0.26,0.7,0.92,0,2016-10-18,2017-02-07,,Not Applicable,7,2016-09-13,2016-09-19
48F2ADFB-A1A2-4555-82B8-29346BF2645B,2.1,1.3,0.55,0.15,3.95,0,2016-11-12,2017-06-15,,Not Applicable,17,2016-09-14,2016-09-14
BC849E7A-719C-42E7-B792-164AF6A31EC4,0,0,0.28,0,0.28,0,2016-10-01,2017-04-01,,Not Applicable,9,2016-09-15,2016-09-15
817BA300-702F-4D09-B93C-E668034032C3,40.6,10,10,5,60.6,0,2017-02-01,2017-03-31,,Not Applicable,200,2016-09-15,2016-09-15
104C0528-6ED7-45DF-8D42-4964B79698C0,0,0.07,0.68,0.11,0.75,0,2016-09-16,2017-01-01,,Not Applicable,10,2016-09-16,2016-09-16
FD86BB49-27B1-42B4-8198-6779291972AF,0.27,0.3,0.45,0.05,1.02,0,2016-11-01,2017-06-01,,Not Applicable,30,2016-09-20,2016-09-20
